question,answer,score,score2,title,state,link
Which gender should the applicant be?,sophomores,0.6590797305107117,0.1560547351837158,EMU Recognition of Excellence Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/emu-recognition-of-excellence-scholarship
Which gender should the applicant be?,junior or senior,0.4540387988090515,0.182045504450798,Gordon and Eleanor Spykman Memorial Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/gordon-and-eleanor-spykman-memorial-scholarship
Which gender should the applicant be?,LGBT,0.4586882591247558,0.263110488653183,Grand Valley State University LGBT Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grand-valley-state-university-lgbt-scholarship
Which gender should the applicant be?,Female,0.9641189575195312,0.8317323327064514,GRCF ATHENA Eileen DeVries Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-athena-eileen-devries-scholarship
Which gender should the applicant be?,seniors,0.941589653491974,0.5926069021224976,GRCF Chad Vollmer Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-chad-vollmer-scholarship
Which gender should the applicant be?,seniors,0.6668812036514282,0.472810834646225,GRCF Donald M. Wells Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-donald-m-wells-scholarship
Which gender should the applicant be?,seniors,0.8766518831253052,0.5987981557846069,GRCF Michael J. Wolf Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-michael-j-wolf-scholarship
Which gender should the applicant be?,Applicant must be a resident of Kent County,0.2814960777759552,0.1497264206409454,GRCF Paul Collins Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-paul-collins-scholarship
Which gender should the applicant be?,female,0.9442643523216248,0.7653502225875854,GRCF U-M Alumnae Club (University of Michigan) Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/grcf-u-m-alumnae-club-university-of-michigan-scholarship
Which gender should the applicant be?,junior or senior,0.1780036836862564,0.2082631140947342,Hoeks Family Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/hoeks-family-scholarship
Which gender should the applicant be?,female,0.9049340486526488,0.7400981187820435,Horizon Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/horizon-scholarship
Which gender should the applicant be?,Applicants must have a superior scholastic record,0.1157478615641594,0.0918129161000251,Journalism Institute for Media Diversity Scholarships,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/journalism-institute-for-media-diversity-scholarships
Which gender should the applicant be?,between the ages of 17-22,0.4578006267547607,0.2371885925531387,Kids' Chance of Michigan,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/kids-chance-of-michigan
Which gender should the applicant be?,Ukrainian or Eastern European,0.6908528208732605,0.8632668852806091,LCC Ukrainian Home Society Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/lcc-ukrainian-home-society-scholarship
Which gender should the applicant be?,female,0.5760294198989868,0.5703240036964417,Michigan Council of Women in Technology Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/michigan-council-of-women-in-technology-scholarship
Which gender should the applicant be?,Applicants must be Michigan residents,0.2975431680679321,0.1707791686058044,Michigan Water Environment Association Scholarships,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/michigan-water-environment-association-scholarships
Which gender should the applicant be?,male and female,0.6888900995254517,0.4205001890659332,Olivet College Gospel Talent Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/olivet-college-gospel-talent-scholarship
Which gender should the applicant be?,Candidates must be a resident of Alpena County,0.1470247507095337,0.1323693841695785,Robert L. Schulke Memorial Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/robert-l-schulke-memorial-scholarship
Which gender should the applicant be?,"junior, senior or graduate",0.3537146747112274,0.232240080833435,Robert R. Robinson Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/robert-r-robinson-scholarship
Which gender should the applicant be?,undergraduate student,0.2234391719102859,0.4872696995735168,Sault Tribe Higher Education Grant Program,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/sault-tribe-higher-education-grant-program
Which gender should the applicant be?,applicants must be children of missionaries currently on or recently returned from the mission field,0.1051880344748497,0.2000893801450729,The Christian Missionary Scholarship Foundation,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/the-christian-missionary-scholarship-foundation
Which gender should the applicant be?,Jewish,0.8285143375396729,0.1784896999597549,The Elaine and Barry Gilbert College Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/the-elaine-and-barry-gilbert-college-scholarship
Which gender should the applicant be?,transgender,0.6560565829277039,0.345664381980896,The Pride Scholarship at Michigan State University,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/the-pride-scholarship-at-michigan-state-university
Which gender should the applicant be?,Applicants must be graduating high school seniors,0.1918914318084716,0.1816882938146591,University of Michigan Alumni Club of Saginaw Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/university-of-michigan-alumni-club-of-saginaw-scholarship
Which gender should the applicant be?,Applicants must be U.S. citizens or permanent residents,0.3347887992858886,0.4204097390174866,University of Michigan Bell Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/university-of-michigan-bell-scholarship
Which gender should the applicant be?,Applicants must be students at WMU in good standing,0.2944670021533966,0.2911923825740814,WMU Fisher Gerontology Dissertation Prize,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/wmu-fisher-gerontology-dissertation-prize
Which gender should the applicant be?,Recipients must be full-time doctoral candidates within one year of graduation,0.1292043179273605,0.2904018759727478,WMU Graduate College Dissertation Completion Fellowship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/wmu-graduate-college-dissertation-completion-fellowship
Which gender should the applicant be?,Applicants must be first-year students,0.1973410248756408,0.260127305984497,WMU Medallion Scholarship Program,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/wmu-medallion-scholarship-program
Which gender should the applicant be?,female,0.5963152050971985,0.4151993691921234,Women in Defense Michigan - STEM Scholarship,Michigan,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/michigan/women-in-defense-michigan-stem-scholarship
Which gender should the applicant be?,female,0.2719256579875946,0.3551994860172272,Association of Women Contractors Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/association-of-women-contractors-scholarship
Which gender should the applicant be?,African-American or Black,0.8799811005592346,0.3380061984062195,CBC Spouses Performing Arts Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/cbc-spouses-performing-arts-scholarship
Which gender should the applicant be?,African-American or Black,0.9089179635047911,0.2406724244356155,CBC Spouses Visual Arts Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/cbc-spouses-visual-arts-scholarship
Which gender should the applicant be?,students of color,0.16046142578125,0.253877580165863,Fund for Education Abroad - Minnesota Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/fund-for-education-abroad-minnesota-scholarship
Which gender should the applicant be?,Junior or Senior,0.5724940896034241,0.5145044922828674,House of Blues Music Forward Foundation Affinity Plus Scholarship,Minnesota,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/minnesota/house-of-blues-music-forward-foundation-affinity-plus-scholarship
